country,state,customer_id,phone,country_code,file_name,ingest_timestamp,region
India,MH,CUST000000003553,917971757919.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000003554,919635338242.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000003555,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003556,917547482908.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,IL,CUST000000003557,19556919711.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,DL,CUST000000003558,916370240553.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Singapore,SG,CUST000000003559,658008029864.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,UP,CUST000000003560,919260953287.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003561,918849942749.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,ON,CUST000000003562,19111748424.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United States,IL,CUST000000003563,19431618887.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
Australia,VIC,CUST000000003564,616084550875.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
India,TS,CUST000000003565,919567264985.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000003566,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003567,918495403311.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,TX,CUST000000003568,19379953193.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,GJ,CUST000000003569,918937272371.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,SCT,CUST000000003570,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
United Kingdom,WLS,CUST000000003571,447068344515.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Wales
Canada,ON,CUST000000003572,16335169479.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United States,IL,CUST000000003573,19842429213.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,WB,CUST000000003574,919543013153.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,MA,CUST000000003575,18347101848.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,KL,CUST000000003576,919362403393.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,QLD,CUST000000003577,Not Available,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,MH,CUST000000003578,918412843566.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,DU,CUST000000003579,9719098173607.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,GJ,CUST000000003580,919817327650.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000003581,918882863600.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000003582,916412124044.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,GJ,CUST000000003583,918578245536.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,DL,CUST000000003584,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,TX,CUST000000003585,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,MH,CUST000000003586,917730720662.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,WA,CUST000000003587,18015209927.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
Australia,QLD,CUST000000003588,617687034277.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,DL,CUST000000003589,916137152064.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003590,918130662741.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003591,918948346494.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000003592,918913997765.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,CA,CUST000000003593,18575811969.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,NIR,CUST000000003594,446998856263.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
India,TN,CUST000000003595,917897291702.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Singapore,SG,CUST000000003596,656732761894.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,TN,CUST000000003597,919233593987.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,AUH,CUST000000003598,9718728069821.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
United States,IL,CUST000000003599,19272101108.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,MH,CUST000000003600,919915281604.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,WLS,CUST000000003601,448271709894.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Wales
India,KL,CUST000000003602,919427555469.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000003603,917111715045.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KA,CUST000000003604,916971528815.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,DU,CUST000000003605,9719638905554.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
United Kingdom,ENG,CUST000000003606,446847237126.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,TN,CUST000000003607,918083715313.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,FL,CUST000000003608,17996194406.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Singapore,SG,CUST000000003609,656305716065.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,WB,CUST000000003610,916315691313.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,BC,CUST000000003611,18426549968.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,TX,CUST000000003612,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Singapore,SG,CUST000000003613,656124150188.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Australia,NSW,CUST000000003614,616732714940.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,MH,CUST000000003615,916738104680.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000003616,916249873478.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000003617,658498576213.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Australia,NSW,CUST000000003618,617579005361.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United Kingdom,WLS,CUST000000003619,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Wales
United Arab Emirates,AUH,CUST000000003620,9717682956522.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,TS,CUST000000003621,918688903711.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,NSW,CUST000000003622,619281450944.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United Arab Emirates,AUH,CUST000000003623,9717066512732.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,UP,CUST000000003624,918863345455.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,CA,CUST000000003625,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,WA,CUST000000003626,18406995573.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,TN,CUST000000003627,916751823657.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,AB,CUST000000003628,17003162485.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000003629,919619880973.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003630,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003631,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,MH,CUST000000003632,916737417048.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000003633,916861460444.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000003634,918489939176.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,DU,CUST000000003635,9718825578174.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,DL,CUST000000003636,918885590379.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,TX,CUST000000003637,18194404703.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,SHJ,CUST000000003638,9719232964833.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,KL,CUST000000003639,918178015010.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,FL,CUST000000003640,16145029988.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003641,917170645872.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TN,CUST000000003642,919823586968.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KA,CUST000000003643,919175538658.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,ENG,CUST000000003644,449646000077.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,MH,CUST000000003645,918185702426.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,WB,CUST000000003646,916599720564.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003647,919805669554.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,NJ,CUST000000003648,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,WB,CUST000000003649,917575045785.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TN,CUST000000003650,916151814311.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,VIC,CUST000000003651,619053570078.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
Singapore,SG,CUST000000003652,659669157798.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,WB,CUST000000003653,916467536834.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003654,916578210462.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000003655,916850162021.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,SHJ,CUST000000003656,9718998322948.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United Arab Emirates,SHJ,CUST000000003657,9716623214138.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United States,TX,CUST000000003658,17944030250.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,AB,CUST000000003659,16966343458.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,TX,CUST000000003660,16826544281.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000003661,919600373033.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,ENG,CUST000000003662,448278867502.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,KL,CUST000000003663,919200943028.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003664,919521937634.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000003665,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KL,CUST000000003666,917610456856.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,AUH,CUST000000003667,9716708508300.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,GJ,CUST000000003668,916421649950.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000003669,656250680530.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United Arab Emirates,DU,CUST000000003670,9718065300430.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
United States,NJ,CUST000000003671,19388461289.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,DL,CUST000000003672,917218574744.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Australia,NSW,CUST000000003673,617151950813.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,GJ,CUST000000003674,917185772646.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,MA,CUST000000003675,18021114556.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United States,CA,CUST000000003676,18228863156.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000003677,917346432652.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,KL,CUST000000003678,916657866139.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,SCT,CUST000000003679,447924690829.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
Singapore,SG,CUST000000003680,658115831351.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,DL,CUST000000003681,917753983901.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,ENG,CUST000000003682,447565435422.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
United Arab Emirates,AUH,CUST000000003683,9716990978756.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,MH,CUST000000003684,919544196784.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,ON,CUST000000003685,19094843822.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,TN,CUST000000003686,916120763413.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003687,919083874368.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003688,918798655300.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TN,CUST000000003689,916003850851.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003690,919508659531.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,TX,CUST000000003691,18055444275.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KA,CUST000000003692,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,MH,CUST000000003693,918076039615.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000003694,918221432345.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TS,CUST000000003695,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000003696,918053052943.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000003697,917428668080.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000003698,918065144287.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,TS,CUST000000003699,919782732561.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000003700,916548431694.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003701,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KA,CUST000000003702,918692787194.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TN,CUST000000003703,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000003704,916364058532.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000003705,917867996404.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000003706,916110592941.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,WB,CUST000000003707,916890668776.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,AUH,CUST000000003708,9718854904811.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
Australia,QLD,CUST000000003709,619980355025.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United States,IL,CUST000000003710,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,MH,CUST000000003711,916975800701.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,NY,CUST000000003712,19173751688.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United Kingdom,SCT,CUST000000003713,447572051399.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
United Arab Emirates,SHJ,CUST000000003714,9717334550249.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,KA,CUST000000003715,918119986408.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000003716,918252426534.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,DU,CUST000000003717,9717752284212.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,TN,CUST000000003718,916005109959.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,ON,CUST000000003719,19682628150.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,GJ,CUST000000003720,918511078581.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000003721,657373810213.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
United Kingdom,SCT,CUST000000003722,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
India,GJ,CUST000000003723,918643479481.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,DL,CUST000000003724,917765117163.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KL,CUST000000003725,918270550834.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000003726,919390171350.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000003727,916976604679.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,DL,CUST000000003728,917041301823.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,UP,CUST000000003729,919957206874.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,QC,CUST000000003730,17495215428.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,KA,CUST000000003731,917063397613.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000003732,919808170706.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
